BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,ArrivalDayOfYear,TotalNights,TotalGuests,TotalPrice,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online,BookingStatus_Not_Canceled
26299,33,2017,10,19,1,1,0,2,0,0,0,0,96.3,2,292,2,2,192.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26300,280,2018,9,19,1,2,0,2,0,0,0,0,110.0,0,262,3,2,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26301,47,2018,9,18,2,2,0,2,0,0,0,0,119.52,0,261,4,2,478.08,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26302,10,2018,12,2,1,2,0,2,0,0,0,0,99.2,1,336,3,2,297.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26303,0,2017,12,30,0,4,0,2,0,0,0,0,122.5,1,364,4,2,490.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26304,49,2017,9,2,0,3,0,2,0,0,0,0,76.5,0,245,3,2,229.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26305,7,2018,3,4,2,2,0,0,2,0,0,0,85.96,1,63,4,2,343.84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26306,68,2018,3,19,2,1,0,2,0,0,0,0,105.3,2,78,3,2,315.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26307,99,2018,8,8,1,2,0,2,0,0,0,0,140.4,2,220,3,2,421.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26308,161,2018,7,30,2,2,0,2,0,0,0,0,89.25,1,211,4,2,357.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26309,47,2018,10,30,2,5,0,2,0,0,0,0,75.0,0,303,7,2,525.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26310,15,2018,5,30,2,5,0,2,0,0,0,0,128.84,0,150,7,2,901.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26311,204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,282,4,2,291.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26312,8,2018,4,5,0,1,0,1,0,0,0,0,95.0,0,95,1,1,95.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26313,71,2018,5,10,0,3,0,2,0,0,0,0,126.0,1,130,3,2,378.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26314,55,2018,11,11,0,2,0,2,1,0,0,0,113.4,1,315,2,3,226.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26315,34,2017,12,1,0,3,0,1,0,0,0,0,80.0,0,335,3,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26316,94,2018,5,17,0,4,0,2,0,0,0,0,132.6,1,137,4,2,530.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26317,73,2018,4,9,2,1,0,2,0,0,0,0,115.8,1,99,3,2,347.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26318,159,2018,6,27,1,3,0,2,0,0,0,0,90.95,1,178,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26319,14,2017,9,21,1,2,0,2,0,0,0,0,124.0,0,264,3,2,372.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26320,177,2018,7,31,2,2,0,2,0,0,0,0,99.45,1,212,4,2,397.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26321,56,2017,12,30,1,4,0,2,0,0,0,0,105.75,2,364,5,2,528.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
26322,386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,296,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26323,23,2018,10,17,1,2,0,2,0,0,0,0,119.0,3,290,3,2,357.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26324,151,2018,1,19,0,2,0,1,0,0,0,0,71.0,0,19,2,1,142.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26325,161,2018,5,9,1,3,0,2,0,0,0,0,72.07,0,129,4,2,288.28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26326,28,2017,10,12,1,2,0,2,0,0,0,0,96.3,2,285,3,2,288.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26327,166,2018,11,1,0,3,0,1,0,0,0,0,110.0,0,305,3,1,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26328,9,2018,6,22,0,2,0,1,0,0,0,0,104.0,0,173,2,1,208.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26329,35,2018,5,27,1,2,0,3,0,0,0,0,153.3,0,147,3,3,459.90000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26330,81,2018,7,16,2,1,0,2,0,0,0,0,96.0,0,197,3,2,288.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26331,256,2017,9,14,1,2,0,2,0,0,0,0,76.67,0,257,3,2,230.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26332,118,2018,6,6,1,1,0,1,0,0,0,0,110.0,0,157,2,1,220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26333,2,2018,10,19,0,4,0,1,0,0,0,0,134.0,0,292,4,1,536.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26334,237,2017,9,14,1,2,0,2,0,0,0,0,89.25,0,257,3,2,267.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26335,125,2018,8,29,1,3,0,2,0,0,0,0,89.75,0,241,4,2,359.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26336,188,2018,7,4,7,17,0,2,0,0,0,0,90.95,1,185,24,2,2182.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26337,79,2018,7,9,2,3,0,3,0,0,0,0,143.1,0,190,5,3,715.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26338,3,2017,12,6,2,0,0,2,0,0,0,0,87.2,0,340,2,2,174.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26339,29,2018,11,16,0,3,0,1,0,0,0,0,67.5,1,320,3,1,202.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26340,219,2017,9,4,1,2,0,1,0,0,0,0,76.67,0,247,3,1,230.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26341,179,2017,8,31,1,3,0,1,0,0,0,0,77.56,1,243,4,1,310.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26342,0,2017,8,10,1,0,0,2,0,0,0,0,115.0,0,222,1,2,115.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26343,46,2018,6,29,0,2,0,2,1,0,0,0,134.1,1,180,2,3,268.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26344,210,2017,10,8,1,3,0,2,0,0,0,0,86.0,0,281,4,2,344.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26345,181,2018,10,11,0,1,0,1,0,0,0,0,78.48,0,284,1,1,78.48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26346,9,2018,8,6,0,1,0,2,1,0,0,0,147.3,1,218,1,3,147.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26347,162,2018,10,14,2,2,0,1,0,0,0,0,115.0,0,287,4,1,460.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26348,7,2018,8,26,2,2,0,2,0,0,0,0,143.0,1,238,4,2,572.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26349,86,2017,9,24,0,2,0,1,0,0,0,0,87.5,0,267,2,1,175.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26350,4,2017,10,18,2,1,0,1,0,0,0,0,65.0,0,291,3,1,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26351,0,2018,5,9,1,0,0,2,0,0,0,0,89.0,0,129,1,2,89.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26352,94,2018,5,11,0,4,0,2,0,0,0,0,106.08,0,131,4,2,424.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26353,46,2018,5,19,2,3,0,2,0,0,0,0,86.5,0,139,5,2,432.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26354,37,2018,6,20,1,2,0,2,0,0,0,0,108.9,1,171,3,2,326.70000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26355,39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,226,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26356,46,2018,10,17,1,3,0,2,0,0,0,0,134.78,1,290,4,2,539.12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26357,53,2018,9,1,2,4,0,2,0,0,0,0,121.35,1,244,6,2,728.0999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26358,24,2018,1,12,0,4,0,2,0,0,0,0,89.0,2,12,4,2,356.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26359,166,2018,11,1,0,3,0,1,0,0,0,0,110.0,0,305,3,1,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26360,97,2018,10,17,2,5,0,2,0,0,0,0,108.0,0,290,7,2,756.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26361,38,2017,10,20,0,1,0,2,2,0,0,0,179.3,4,293,1,4,179.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26362,185,2018,12,16,1,2,0,2,0,0,0,0,79.2,0,350,3,2,237.60000000000002,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26363,13,2018,6,2,0,3,0,3,0,0,0,0,173.67,1,153,3,3,521.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26364,1,2018,10,3,1,1,0,2,0,0,0,0,77.0,2,276,2,2,154.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
26365,51,2018,8,31,1,4,0,2,0,0,0,0,123.3,0,243,5,2,616.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26366,5,2018,2,24,0,1,0,1,0,0,0,0,71.84,1,55,1,1,71.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26367,104,2018,9,2,1,2,0,2,0,0,0,0,129.6,2,245,3,2,388.79999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26368,55,2018,4,6,0,1,0,2,0,0,0,0,104.0,0,96,1,2,104.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26369,85,2018,4,7,0,3,0,2,0,0,0,0,99.3,0,97,3,2,297.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26370,35,2018,9,17,1,1,0,2,0,0,0,0,85.5,0,260,2,2,171.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26371,83,2018,4,4,1,2,0,2,0,0,0,0,84.9,1,94,3,2,254.70000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26372,0,2017,8,18,0,1,0,1,0,0,0,0,128.0,0,230,1,1,128.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26373,5,2018,9,18,2,0,0,2,0,0,0,0,123.7,0,261,2,2,247.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
26374,3,2017,10,22,0,3,0,2,0,0,0,0,72.25,0,295,3,2,216.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26375,170,2018,7,7,1,3,0,2,0,0,0,0,90.95,0,188,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26376,103,2018,4,19,0,2,0,1,0,0,0,0,115.0,0,109,2,1,230.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26377,181,2018,8,23,0,5,0,2,1,0,0,0,162.15,2,235,5,3,810.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26378,2,2017,8,19,0,2,0,1,0,0,0,0,0.0,0,231,2,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26379,128,2018,7,11,1,2,0,3,0,0,0,0,140.7,0,192,3,3,422.09999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26380,301,2018,7,30,1,1,0,1,0,0,0,0,90.0,0,211,2,1,180.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26381,118,2018,4,16,2,1,0,2,0,0,0,0,95.7,0,106,3,2,287.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26382,13,2018,12,5,1,0,0,1,0,0,0,0,96.0,0,339,1,1,96.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26383,7,2017,12,23,2,5,0,1,0,0,0,0,59.14,0,357,7,1,413.98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26384,23,2018,1,2,2,1,0,2,0,0,0,0,109.0,0,2,3,2,327.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26385,22,2018,9,26,1,1,0,2,0,0,0,0,148.0,1,269,2,2,296.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26386,18,2018,8,20,0,1,0,2,1,0,0,0,125.0,1,232,1,3,125.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26387,115,2018,10,9,2,1,0,2,1,0,0,0,151.2,2,282,3,3,453.59999999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26388,10,2018,11,14,1,3,0,2,0,0,0,0,87.5,1,318,4,2,350.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26389,74,2017,9,18,0,2,0,2,0,0,0,0,101.5,0,261,2,2,203.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26390,53,2018,7,1,0,2,0,2,0,0,0,0,78.35,1,182,2,2,156.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26391,0,2017,9,8,0,1,0,1,0,0,0,0,142.0,0,251,1,1,142.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26392,3,2017,8,10,1,1,1,2,2,0,0,0,162.0,0,222,2,4,324.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26393,2,2018,10,23,0,0,0,2,1,1,0,1,0.0,1,296,0,3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
26394,236,2018,8,22,1,4,0,2,0,0,0,0,90.95,1,234,5,2,454.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26395,120,2018,10,28,0,1,0,2,0,0,0,0,104.4,1,301,1,2,104.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26396,117,2017,8,1,2,1,0,3,0,0,0,0,138.5,0,213,3,3,415.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26397,1,2018,5,14,0,1,0,2,2,0,0,0,221.0,2,134,1,4,221.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26398,119,2018,4,15,0,2,0,1,0,0,0,0,90.9,0,105,2,1,181.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26399,101,2018,4,9,1,1,0,2,0,0,0,0,96.3,1,99,2,2,192.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26400,39,2018,4,24,2,3,0,3,0,0,0,0,138.06,1,114,5,3,690.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26401,19,2018,6,12,1,0,0,2,0,0,0,0,126.0,1,163,1,2,126.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26402,32,2018,2,22,1,5,0,1,0,0,0,0,49.67,1,53,6,1,298.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26403,99,2018,7,18,1,3,0,2,0,0,0,0,141.75,2,199,4,2,567.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26404,160,2017,12,30,0,3,0,2,0,0,0,0,70.0,0,364,3,2,210.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26405,101,2018,10,23,2,1,0,2,0,0,0,0,80.75,0,296,3,2,242.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26406,136,2018,5,7,2,5,0,2,2,0,0,0,170.36,0,127,7,4,1192.52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26407,46,2018,11,11,0,2,0,2,0,0,0,0,79.2,1,315,2,2,158.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26408,158,2018,8,3,0,3,0,3,0,0,0,0,137.7,1,215,3,3,413.09999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26409,47,2018,3,16,0,3,0,1,0,0,0,0,101.1,1,75,3,1,303.29999999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26410,172,2018,9,18,2,1,0,2,0,0,0,0,90.95,1,261,3,2,272.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26411,76,2018,4,14,0,3,0,2,0,0,0,0,94.5,1,104,3,2,283.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26412,152,2018,6,29,0,4,0,2,0,0,0,0,83.83,1,180,4,2,335.32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26413,139,2018,10,4,0,5,0,1,0,0,0,0,102.06,0,277,5,1,510.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26414,67,2018,12,2,2,2,0,2,0,0,0,0,75.0,0,336,4,2,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26415,146,2018,4,24,2,0,0,2,0,0,0,0,95.0,0,114,2,2,190.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26416,17,2018,2,13,2,2,0,2,0,0,0,0,61.88,1,44,4,2,247.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26417,47,2017,10,25,2,4,0,2,2,0,0,0,198.68,1,298,6,4,1192.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26418,36,2018,10,16,1,0,0,1,0,0,0,0,107.1,1,289,1,1,107.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26419,277,2018,9,5,2,5,0,2,0,0,0,0,80.0,0,248,7,2,560.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26420,31,2018,3,5,2,1,0,2,0,0,0,0,84.9,0,64,3,2,254.70000000000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26421,110,2017,7,25,2,1,0,1,0,0,0,0,36.25,0,206,3,1,108.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26422,74,2018,6,10,0,2,0,2,0,0,0,0,116.1,1,161,2,2,232.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26423,168,2018,4,22,1,2,0,2,0,0,0,0,85.0,0,112,3,2,255.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26424,1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,59,3,1,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26425,136,2018,5,6,0,2,0,2,0,0,0,0,105.3,1,126,2,2,210.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26426,273,2018,5,13,1,2,0,2,0,0,0,0,95.0,0,133,3,2,285.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26427,258,2018,10,16,1,0,0,2,0,0,0,0,110.0,0,289,1,2,110.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26428,46,2018,8,17,0,1,0,2,0,0,0,0,125.1,2,229,1,2,125.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26429,91,2018,7,3,2,2,0,2,0,0,0,0,103.5,0,184,4,2,414.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26430,39,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,226,2,2,218.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26431,177,2018,3,21,1,5,0,1,0,0,0,0,75.2,0,80,6,1,451.20000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26432,103,2018,7,12,1,5,1,2,0,0,0,0,114.3,1,193,6,2,685.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26433,45,2018,11,7,1,2,0,2,0,0,0,0,147.6,0,311,3,2,442.79999999999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26434,320,2018,8,18,0,2,0,2,0,0,0,0,115.0,1,230,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26435,31,2018,9,5,1,2,0,4,0,0,0,0,197.65,1,248,3,4,592.95,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26436,14,2018,8,31,0,1,0,1,0,0,0,0,124.0,1,243,1,1,124.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26437,82,2018,9,15,0,3,0,2,0,0,0,0,149.4,1,258,3,2,448.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26438,90,2018,8,7,2,2,0,2,0,0,0,0,133.2,0,219,4,2,532.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26439,161,2018,3,25,1,2,0,2,0,0,0,0,130.0,0,84,3,2,390.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26440,19,2017,9,14,1,2,0,2,0,0,0,0,105.0,2,257,3,2,315.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26441,155,2018,8,22,2,5,0,2,0,0,0,0,96.12,1,234,7,2,672.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26442,73,2018,10,28,0,1,0,2,0,0,0,0,73.0,0,301,1,2,73.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26443,122,2018,7,15,1,2,0,1,0,0,0,0,106.0,1,196,3,1,318.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26444,10,2017,9,5,0,1,0,2,0,0,0,0,85.0,1,248,1,2,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26445,107,2018,6,10,0,2,0,1,0,0,0,0,120.0,0,161,2,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26446,3,2018,4,25,1,2,0,2,0,0,0,0,131.0,1,115,3,2,393.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26447,38,2018,5,10,0,3,0,3,0,0,0,0,159.3,0,130,3,3,477.90000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26448,19,2017,10,6,0,3,0,2,0,1,1,0,90.0,0,279,3,2,270.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26449,45,2017,10,22,1,3,0,2,0,0,0,0,78.54,1,295,4,2,314.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26450,112,2018,8,8,1,4,0,3,0,0,0,0,146.7,1,220,5,3,733.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26451,58,2018,4,28,0,3,0,2,0,0,0,0,120.0,0,118,3,2,360.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26452,229,2018,10,16,2,1,0,2,0,0,0,0,96.3,0,289,3,2,288.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26453,29,2018,5,20,1,2,0,1,0,0,0,0,139.6,0,140,3,1,418.79999999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26454,219,2017,9,4,1,2,0,1,0,0,0,0,76.67,0,247,3,1,230.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26455,4,2018,1,10,1,0,0,1,0,0,0,0,82.0,0,10,1,1,82.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26456,127,2018,10,18,0,2,1,3,0,0,0,0,160.2,1,291,2,3,320.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
26457,36,2018,10,25,0,3,0,2,0,0,0,0,109.0,2,298,3,2,327.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26458,150,2018,6,16,0,3,0,2,0,0,0,0,90.0,1,167,3,2,270.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
26459,135,2018,8,9,0,3,0,2,0,0,0,0,103.5,1,221,3,2,310.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26460,15,2018,11,5,2,4,0,1,0,0,0,0,107.99,1,309,6,1,647.9399999999999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
26461,12,2018,9,14,0,2,0,2,0,0,0,0,95.0,1,257,2,2,190.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
26462,39,2018,2,19,0,2,0,2,0,0,0,0,75.8,1,50,2,2,151.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26463,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,258,2,2,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26464,18,2018,5,6,0,2,0,2,2,0,0,0,221.0,1,126,2,4,442.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26465,53,2018,5,16,1,1,0,0,2,0,0,0,127.6,0,136,2,2,255.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
26466,18,2018,3,19,2,1,0,2,0,0,0,0,113.67,0,78,3,2,341.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26467,19,2017,10,7,0,1,0,1,0,0,0,0,85.5,0,280,1,1,85.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
26468,26,2018,9,27,0,4,0,2,2,0,0,0,226.5,0,270,4,4,906.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26469,138,2018,11,25,0,2,0,1,0,0,0,0,79.2,1,329,2,1,158.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
26470,49,2018,5,21,0,1,0,2,0,0,0,0,126.9,0,141,1,2,126.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26471,117,2018,10,28,2,2,0,3,0,0,0,0,123.3,2,301,4,3,493.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
