BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
34882,12,2018,2,6,1,1,0,0,0,1,0,4,0,0,0,86.0,0,0
34883,39,2018,12,27,0,1,0,0,0,2,1,4,0,0,0,133.0,1,0
34884,63,2017,9,4,0,2,1,0,0,1,0,3,0,0,0,80.5,0,0
34885,4,2018,3,14,1,2,0,0,0,1,0,4,0,0,0,80.08,1,0
34886,99,2017,12,15,0,3,0,0,0,2,0,4,0,0,0,72.25,1,0
34887,98,2018,3,11,1,2,0,0,0,2,0,3,0,0,0,58.0,0,0
34888,221,2017,10,17,2,1,0,0,0,2,0,3,0,0,0,65.0,0,0
34889,8,2018,12,3,1,1,0,0,0,2,0,4,0,0,0,111.5,0,0
34890,0,2017,8,6,0,1,2,0,0,2,0,4,0,0,0,81.0,0,1
34891,119,2018,3,29,0,2,0,0,0,2,0,3,0,0,0,101.0,0,0
34892,44,2018,2,17,0,3,0,0,0,2,0,3,0,0,0,75.0,0,0
34893,30,2018,6,19,2,1,0,0,3,1,0,4,0,0,0,122.4,0,0
34894,110,2018,8,15,1,3,0,0,0,2,0,4,0,0,0,117.9,0,0
34895,163,2018,6,5,2,2,0,0,0,1,0,3,0,0,0,100.0,0,0
34896,33,2018,3,2,0,4,0,0,0,2,0,4,0,0,0,83.9,1,0
34897,29,2018,3,5,2,1,0,0,0,1,0,3,0,0,0,86.0,1,0
34898,127,2018,4,28,1,3,0,0,0,1,0,3,0,0,0,80.0,0,0
34899,46,2018,3,18,2,2,0,0,1,2,0,3,0,0,0,74.8,0,0
34900,37,2018,10,13,0,3,0,0,0,1,0,3,0,0,0,95.0,0,0
34901,11,2018,3,7,1,2,2,0,0,1,0,3,0,0,0,54.8,0,0
34902,157,2018,7,16,2,2,2,0,0,2,0,4,0,0,0,87.13,0,0
34903,85,2018,12,3,1,1,0,0,0,1,0,4,0,0,0,98.0,0,0
34904,1,2018,6,3,0,1,0,0,0,2,0,4,0,0,0,149.0,1,0
34905,134,2018,9,29,1,3,0,0,3,2,0,4,0,0,0,137.7,2,0
34906,167,2018,10,5,0,2,0,0,0,1,0,3,0,0,0,78.2,0,0
34907,124,2018,6,30,0,2,0,0,1,2,0,4,0,0,0,97.55,0,0
34908,161,2018,10,25,0,2,2,0,0,2,0,4,0,0,0,80.1,3,1
34909,161,2018,3,25,1,2,1,0,0,2,0,3,0,0,0,130.0,0,0
34910,106,2018,8,24,0,4,0,0,3,3,0,4,0,0,0,152.1,0,0
34911,55,2018,2,24,0,2,0,0,0,2,0,3,0,0,0,56.0,0,0
34912,239,2018,10,28,0,2,0,0,0,2,0,4,0,0,0,96.3,1,0
34913,96,2018,11,6,2,5,0,0,3,2,0,3,0,0,0,78.2,0,0
34914,106,2018,3,22,0,3,0,0,0,2,0,3,0,0,0,77.33,0,0
34915,76,2018,5,17,0,3,0,0,0,2,0,3,0,0,0,80.75,1,0
34916,113,2018,5,31,0,3,0,0,0,1,0,2,0,0,0,100.0,0,0
34917,34,2018,8,10,0,1,0,0,3,3,0,4,0,0,0,168.3,0,0
34918,100,2018,9,28,0,4,1,0,0,2,0,3,0,0,0,140.0,1,0
34919,121,2018,5,31,2,5,0,0,0,2,0,4,0,0,0,119.85,1,0
34920,26,2018,4,15,0,2,2,0,0,2,0,4,0,0,0,115.0,0,0
34921,178,2018,8,23,0,3,0,0,1,0,2,4,0,0,0,94.62,1,0
34922,188,2018,8,13,1,1,0,0,0,2,0,4,0,0,0,105.3,0,0
34923,128,2018,6,26,2,1,1,0,0,2,0,3,0,0,0,142.25,0,0
34924,3,2018,1,3,2,4,2,0,0,1,0,4,0,0,0,54.0,0,0
34925,99,2018,2,19,0,1,0,0,0,1,0,2,0,0,0,81.0,0,0
34926,52,2018,4,22,1,2,2,0,0,2,0,3,0,0,0,85.0,0,0
34927,9,2018,3,18,2,3,0,0,0,2,1,4,0,0,0,154.4,2,0
34928,292,2018,7,21,0,2,1,0,0,2,0,3,0,0,0,115.0,0,0
34929,67,2018,11,26,1,1,0,0,0,1,0,4,0,0,0,86.4,1,0
34930,201,2018,7,6,0,3,0,0,0,2,0,3,0,0,0,72.08,0,0
34931,43,2018,6,26,2,1,2,0,0,2,0,4,0,0,0,95.1,0,0
34932,2,2018,11,26,2,3,0,0,0,2,0,4,0,0,0,90.78,0,0
34933,13,2017,9,20,2,3,0,0,3,1,0,4,0,0,0,90.98,1,0
34934,305,2018,11,4,1,2,0,0,0,2,0,3,0,0,0,89.0,0,0
34935,183,2018,9,8,0,3,0,0,0,2,0,3,0,0,0,110.0,1,0
34936,94,2017,11,23,1,2,0,0,3,2,0,4,0,0,0,65.45,2,0
34937,23,2018,7,27,0,1,2,0,0,2,0,4,0,0,0,139.0,1,0
34938,39,2018,3,6,2,3,0,0,0,2,0,4,0,0,0,116.1,1,0
34939,13,2018,7,26,0,1,0,0,0,2,0,2,0,0,0,75.0,0,0
34940,20,2018,9,24,2,1,2,0,0,2,0,4,0,0,0,129.0,2,0
34941,28,2018,2,10,0,2,0,0,0,2,0,4,0,0,0,89.0,1,0
34942,0,2017,9,12,1,1,0,0,0,2,0,4,0,0,0,126.0,0,1
34943,102,2018,7,26,0,2,0,0,0,2,1,4,0,0,0,121.5,1,0
34944,29,2018,2,4,0,1,2,0,0,2,0,4,0,0,0,75.0,0,0
34945,43,2018,3,20,2,1,2,0,0,2,0,4,0,0,0,88.2,1,0
34946,14,2018,11,7,1,5,0,0,3,2,0,4,0,0,0,122.96,1,0
34947,211,2018,5,20,0,2,0,0,0,2,0,3,0,0,0,100.0,0,0
34948,89,2018,11,19,1,1,2,0,0,2,0,4,0,0,0,79.2,3,1
34949,146,2018,8,1,1,5,0,0,0,2,1,4,0,0,0,116.17,2,0
34950,82,2017,7,19,2,2,0,0,1,2,0,4,0,0,0,76.5,1,0
34951,108,2018,5,4,0,3,2,0,0,2,0,4,0,0,0,75.38,0,0
34952,15,2018,6,15,0,1,0,0,0,2,0,3,0,0,0,95.0,1,0
34953,36,2018,8,20,2,1,0,0,0,2,0,4,0,0,0,135.9,0,0
34954,0,2018,10,24,1,1,0,0,0,2,0,4,0,0,0,149.0,1,1
34955,276,2018,5,13,2,3,0,0,0,2,0,3,0,0,0,61.0,0,0
34956,100,2017,10,16,0,1,1,0,0,2,0,3,0,0,0,108.0,0,0
34957,68,2018,4,24,2,2,0,0,0,2,0,4,0,0,0,108.38,1,0
34958,43,2018,10,25,0,1,0,0,0,2,0,4,0,0,0,119.0,1,0
34959,28,2017,9,3,2,3,0,0,0,2,0,4,0,0,0,96.6,2,0
34960,298,2018,5,10,0,2,0,0,0,2,0,3,0,0,0,93.0,0,0
34961,50,2018,4,13,1,4,0,0,5,2,2,4,0,0,0,170.85,0,0
34962,17,2018,3,4,0,1,0,0,3,2,0,4,0,0,0,108.0,0,0
34963,188,2018,6,15,0,2,0,0,0,1,0,3,0,0,0,130.0,0,0
34964,195,2018,8,26,1,2,0,0,5,2,2,4,0,0,0,174.3,0,0
34965,1,2018,10,3,1,1,0,1,0,2,0,1,0,0,0,0.0,2,0
34966,39,2017,8,14,0,2,1,0,0,2,0,3,0,0,0,109.0,0,0
34967,48,2017,10,2,1,2,0,0,0,2,0,4,0,0,0,73.51,0,0
34968,335,2018,10,13,0,3,0,0,0,1,0,4,0,0,0,0.0,0,0
34969,8,2018,11,5,0,1,0,0,0,2,0,3,0,0,0,130.0,0,0
34970,25,2017,12,4,1,2,0,0,0,2,0,4,0,0,0,69.0,0,0
34971,26,2018,5,11,2,4,2,0,0,2,0,4,0,0,0,124.7,0,0
34972,1,2018,9,29,0,1,0,0,0,2,0,4,0,0,0,106.2,1,0
34973,12,2017,12,19,2,2,0,0,0,2,0,3,0,0,0,58.0,1,1
34974,94,2017,12,4,1,2,0,0,0,2,0,4,0,0,0,72.25,3,1
34975,56,2018,9,4,2,2,0,0,3,2,0,4,0,0,0,117.45,1,0
34976,147,2018,5,27,2,2,0,0,3,2,0,4,0,0,0,118.15,1,0
34977,32,2018,4,13,0,3,0,0,0,2,0,4,0,0,0,108.3,0,0
34978,273,2017,7,17,0,2,1,0,0,1,0,3,0,0,0,87.0,0,0
34979,34,2018,4,12,0,1,0,0,0,1,0,3,0,0,0,99.9,0,0
34980,320,2018,8,18,0,2,1,0,0,1,0,3,0,0,0,90.0,0,0
34981,66,2018,9,2,0,2,2,0,0,2,0,4,0,0,0,87.3,2,0
34982,117,2018,4,29,0,2,0,0,0,2,0,4,0,0,0,72.67,0,0
34983,7,2018,4,15,0,2,1,0,4,3,1,3,0,0,0,215.0,1,0
34984,5,2017,9,10,0,2,0,0,0,2,0,4,0,0,0,124.0,1,0
34985,99,2018,5,23,1,3,0,0,3,2,0,4,0,0,0,132.6,0,0
34986,118,2018,9,3,2,5,0,0,0,2,0,3,0,0,0,99.28,0,0
34987,12,2018,2,7,2,3,0,0,3,3,0,4,0,0,0,130.0,2,0
34988,19,2018,5,2,1,2,0,0,0,1,0,4,0,0,0,120.0,0,0
34989,0,2018,3,24,0,1,0,0,0,1,0,3,0,0,0,75.0,0,1
34990,42,2018,3,18,1,2,0,0,3,3,0,4,0,0,0,182.7,1,0
34991,7,2018,10,17,1,5,2,0,0,2,0,4,0,0,0,140.0,1,0
34992,10,2017,12,5,2,1,0,0,0,2,1,4,0,0,0,79.39,1,0
34993,0,2018,10,17,1,1,0,0,0,1,0,2,1,0,10,65.0,1,1
34994,28,2017,9,4,2,2,0,0,0,1,0,4,0,0,0,90.25,1,0
34995,112,2018,6,9,1,3,0,0,3,2,0,4,0,0,0,132.6,0,0
34996,276,2018,9,22,0,3,0,0,0,2,0,3,0,0,0,116.33,0,0
34997,96,2018,6,19,1,0,0,1,3,3,0,4,0,0,0,168.3,2,0
34998,64,2018,4,4,1,3,0,0,3,3,0,4,0,0,0,130.05,3,1
34999,22,2018,9,26,1,3,0,0,0,2,0,4,0,0,0,139.0,0,0
35000,61,2018,9,12,1,1,2,0,0,2,0,4,0,0,0,125.1,0,0
35001,277,2018,9,5,2,5,1,0,0,2,0,3,0,0,0,89.14,1,0
35002,28,2018,12,1,1,3,0,0,0,1,0,2,0,0,0,75.0,1,1
35003,8,2018,1,2,2,1,0,0,0,2,0,4,0,0,0,91.45,0,0
35004,39,2017,12,27,2,2,0,1,1,2,0,4,0,0,0,91.45,2,0
35005,8,2018,11,5,0,1,0,0,0,2,0,3,0,0,0,130.0,0,0
35006,88,2018,4,26,0,3,0,0,0,1,0,4,0,0,0,90.9,1,0
35007,13,2017,10,6,0,3,0,0,3,2,0,3,0,0,0,75.0,1,0
35008,177,2018,10,2,2,5,0,0,0,2,1,4,0,0,0,125.1,1,0
35009,85,2018,10,6,1,3,0,0,0,2,0,3,0,0,0,85.0,1,0
35010,230,2018,9,2,1,2,0,0,0,2,0,4,0,0,0,96.3,1,0
35011,29,2018,5,20,2,2,0,0,3,2,0,4,0,0,0,135.3,0,0
35012,105,2018,12,20,0,1,0,0,0,2,0,4,0,0,0,93.6,1,0
35013,9,2017,12,10,0,1,0,0,0,1,0,2,0,0,0,65.0,0,1
35014,5,2018,7,3,2,1,0,0,0,2,0,4,0,0,0,142.33,1,0
35015,111,2018,8,16,0,2,0,0,0,2,0,3,0,0,0,72.25,0,0
35016,1,2018,2,16,0,1,0,0,3,1,0,3,1,0,6,45.0,2,0
35017,47,2018,7,24,2,1,0,0,3,2,0,4,0,0,0,168.3,0,0
35018,61,2018,9,25,2,1,0,0,0,2,1,4,0,0,0,152.1,1,0
35019,2,2017,12,5,1,1,0,0,0,2,0,3,0,0,0,62.8,0,1
35020,86,2017,9,24,0,2,0,0,0,2,0,3,0,0,0,105.0,0,0
35021,6,2018,1,12,0,2,2,0,0,2,0,4,0,0,0,69.5,2,0
35022,2,2018,1,20,0,2,2,0,0,2,0,4,0,0,0,81.0,0,0
35023,1,2018,4,19,0,2,0,0,3,2,0,3,0,0,0,107.0,0,0
35024,4,2018,8,2,0,1,0,0,0,1,0,4,0,0,0,121.0,1,0
35025,3,2017,10,19,1,3,0,0,0,1,0,3,1,1,0,110.0,0,0
35026,2,2018,9,14,0,2,0,0,5,1,0,2,0,0,0,159.07,0,0
35027,33,2018,11,19,2,6,0,0,5,2,1,4,0,0,0,147.9,2,0
35028,1,2017,9,9,0,2,0,0,0,1,0,2,0,0,0,90.0,0,0
35029,33,2018,8,24,0,3,0,0,5,2,2,4,0,0,0,207.9,2,0
35030,100,2018,12,23,0,2,0,0,0,3,0,3,0,0,0,105.0,0,1
35031,24,2018,3,20,1,0,0,0,0,2,0,3,0,0,0,70.0,0,0
35032,146,2018,6,29,0,2,0,0,0,2,1,4,0,0,0,130.0,2,0
35033,59,2017,10,29,0,2,0,0,0,1,0,3,0,0,0,75.0,0,0
35034,190,2018,10,28,1,2,0,0,0,2,1,4,0,0,0,112.5,0,0
35035,213,2018,6,7,0,3,0,0,0,2,0,3,0,0,0,130.0,0,0
35036,7,2018,9,21,0,4,1,0,0,2,0,3,0,0,0,117.0,1,0
35037,82,2018,12,10,2,3,0,0,0,2,0,4,0,0,0,64.67,1,0
35038,138,2017,8,22,2,1,1,0,0,2,0,3,0,0,0,94.5,0,0
35039,13,2018,12,18,2,4,0,0,0,2,0,4,0,0,0,88.4,2,0
35040,151,2018,1,19,0,2,0,0,0,1,0,3,0,0,0,71.0,0,0
35041,6,2018,6,20,1,0,0,0,3,2,0,1,0,0,0,0.0,1,0
35042,120,2018,7,20,0,4,0,0,0,2,0,3,0,0,0,72.25,0,0
35043,1,2018,11,5,2,2,0,0,0,2,0,3,0,0,0,68.0,1,0
35044,15,2018,9,15,0,2,2,0,0,1,0,4,0,0,0,139.0,0,0
35045,327,2017,9,9,2,4,1,0,0,2,0,3,0,0,0,88.0,0,0
35046,8,2018,9,30,0,1,0,0,5,1,0,4,0,0,0,200.2,1,0
35047,89,2018,4,3,1,0,0,0,0,2,0,4,0,0,0,96.3,0,0
35048,6,2018,7,2,2,2,0,0,3,3,0,4,0,0,0,180.0,2,0
35049,190,2018,9,2,2,4,0,0,3,2,0,4,0,0,0,132.6,4,1
35050,17,2018,4,10,2,0,0,0,0,2,1,4,0,0,0,97.41,3,1
35051,37,2018,10,13,0,3,0,0,0,2,0,3,0,0,0,105.0,0,0
35052,50,2018,5,14,2,2,0,0,3,2,1,4,0,0,0,115.58,2,0
35053,211,2018,5,20,0,2,0,0,0,2,0,3,0,0,0,100.0,0,0
35054,75,2018,9,17,1,1,0,0,0,2,0,3,0,0,0,80.75,0,0
35055,38,2018,8,21,2,0,0,0,0,1,0,4,0,0,0,90.95,0,0
35056,145,2018,8,4,0,3,0,0,6,2,3,4,0,0,0,269.3,1,0
35057,323,2018,5,17,0,4,1,0,0,1,0,3,0,0,0,86.0,0,0
35058,118,2018,6,6,1,1,0,0,0,1,0,3,0,0,0,110.0,0,0
35059,205,2018,10,28,1,2,0,0,3,1,0,4,0,0,0,109.8,3,1
35060,37,2018,4,11,1,1,0,0,0,2,0,4,0,0,0,105.3,0,0
35061,44,2018,4,2,1,1,2,0,0,2,0,4,0,0,0,107.1,0,0
35062,13,2017,11,15,1,0,0,0,0,1,0,2,0,0,0,65.0,0,0
35063,52,2018,8,29,1,2,2,0,0,2,0,4,0,0,0,108.0,1,0
35064,73,2018,4,3,2,1,2,0,0,2,1,4,0,0,0,94.0,0,0
35065,0,2018,5,23,1,0,0,0,0,1,0,2,0,0,0,65.0,0,1
35066,119,2018,5,19,0,1,2,0,0,2,0,4,0,0,0,103.5,1,0
35067,8,2018,1,10,4,6,0,0,0,1,0,4,0,0,0,81.7,0,0
35068,196,2018,9,17,2,3,0,0,0,2,0,4,0,0,0,87.67,1,0
35069,24,2018,1,31,2,1,1,0,0,2,0,4,0,0,0,122.0,0,0
35070,11,2018,11,5,0,1,0,0,0,2,1,4,0,0,0,150.0,1,0
35071,1,2018,1,7,0,1,0,0,0,1,0,2,1,0,2,65.0,1,0
35072,286,2018,10,16,1,0,0,0,0,2,0,3,0,0,0,90.0,0,0
35073,71,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
35074,30,2017,9,30,0,2,1,0,0,2,0,3,0,0,0,121.0,0,0
35075,145,2018,1,3,2,1,0,0,0,2,0,3,0,0,0,65.0,0,0
35076,42,2018,3,12,1,1,0,0,3,3,0,4,0,0,0,114.3,0,0
35077,7,2018,5,21,1,1,1,0,0,2,0,3,0,0,0,112.0,1,0
35078,169,2018,8,5,2,4,0,0,0,2,0,4,0,0,0,99.45,1,0
35079,218,2018,8,3,0,3,0,0,1,2,0,4,0,0,0,86.62,0,0
35080,89,2018,3,25,1,2,0,0,0,2,0,4,0,0,0,96.3,1,0
35081,21,2017,9,3,0,3,0,0,0,2,0,4,0,0,0,105.0,2,0
35082,86,2018,7,14,0,2,0,0,0,2,1,4,0,0,0,121.5,1,0
35083,12,2018,9,11,1,0,0,0,0,1,0,3,0,0,0,85.0,1,0
35084,2,2018,5,15,2,2,0,0,0,2,0,3,0,0,0,81.75,1,0
35085,125,2018,11,17,0,3,2,0,0,2,0,4,0,0,0,79.2,0,0
35086,118,2018,6,6,1,3,0,0,0,1,0,3,0,0,0,110.0,1,0
35087,52,2018,4,7,0,1,0,0,0,1,0,4,0,0,0,99.9,0,0
35088,101,2018,6,8,0,4,0,0,0,2,0,4,0,0,0,87.67,3,1
35089,73,2018,6,9,1,3,0,0,0,2,0,4,0,0,0,126.9,0,0
35090,50,2018,8,30,0,4,2,0,0,2,0,4,0,0,0,99.0,0,0
35091,134,2018,5,9,1,4,0,0,0,2,0,4,0,0,0,76.58,1,0
35092,8,2017,11,26,0,3,0,0,0,2,0,4,0,0,0,67.5,1,0
35093,32,2017,11,20,0,2,0,0,0,1,0,3,0,0,0,73.0,0,0
35094,315,2018,9,30,1,2,1,0,0,2,0,3,0,0,0,160.0,0,0
35095,27,2017,9,30,0,2,0,0,0,2,0,3,0,0,0,108.0,0,0
35096,286,2018,10,16,1,0,0,0,0,2,0,3,0,0,0,90.0,0,0
35097,1,2018,2,28,2,1,0,0,0,1,0,3,0,0,0,60.0,0,0
35098,71,2018,11,11,1,2,0,1,0,2,0,4,0,0,0,105.0,1,0
35099,74,2017,9,18,0,2,1,0,0,1,0,3,0,0,0,80.0,0,0
35100,4,2018,5,21,1,1,1,0,0,2,0,3,0,0,0,112.0,1,0
35101,204,2018,5,5,0,3,0,0,0,2,0,3,0,0,0,100.0,0,0
35102,71,2018,4,24,2,2,0,0,0,2,0,4,0,0,0,93.08,1,0
35103,185,2018,12,16,1,2,0,0,3,2,0,4,0,0,0,103.5,0,0
35104,150,2018,10,3,1,2,0,0,0,2,0,4,0,0,0,118.8,2,0
35105,2,2018,10,27,0,1,0,1,0,1,0,2,0,0,0,67.0,0,0
35106,1,2018,3,7,1,1,0,0,0,1,0,4,0,0,0,95.0,0,0
35107,37,2018,10,13,0,3,0,0,0,1,0,3,0,0,0,95.0,0,0
35108,54,2018,10,2,2,2,2,0,0,2,0,4,0,0,0,108.0,0,0
35109,305,2018,11,4,1,2,0,0,0,2,0,3,0,0,0,89.0,0,0
35110,8,2018,2,18,1,3,0,0,0,2,1,3,0,0,0,72.0,1,0
35111,103,2018,10,17,1,4,0,0,0,2,0,4,0,0,0,118.8,3,1
35112,68,2018,10,8,2,1,0,0,0,2,1,4,0,0,0,135.0,3,1
35113,106,2018,8,9,0,3,0,1,3,3,0,4,0,0,0,159.3,2,0
35114,82,2018,3,25,1,2,0,0,5,2,2,4,0,0,0,168.3,0,0
35115,56,2017,9,25,2,2,0,0,0,2,0,3,0,0,0,185.0,0,0
35116,173,2018,7,11,1,3,0,0,0,1,1,4,0,0,0,65.49,1,0
35117,0,2018,10,3,1,0,0,0,0,1,0,2,1,0,1,65.0,0,1
35118,24,2018,11,18,0,2,2,0,0,2,0,3,0,0,0,70.0,0,0
35119,9,2017,8,31,1,4,0,0,0,2,0,4,0,0,0,109.0,2,0
35120,56,2017,9,25,2,2,0,0,0,2,0,3,0,0,0,185.0,0,0
35121,237,2017,9,14,1,2,0,0,0,2,0,4,0,0,0,89.25,0,0
35122,4,2018,1,22,0,2,2,0,0,2,0,4,0,0,0,84.0,0,0
35123,23,2018,6,1,0,2,0,0,3,3,0,4,0,0,0,159.0,0,0
35124,100,2018,9,28,0,4,1,0,0,2,0,3,0,0,0,140.0,1,0
35125,2,2018,10,12,0,2,0,0,3,1,0,0,0,0,0,110.0,0,0
35126,13,2018,6,26,2,0,0,0,0,1,0,4,0,0,0,125.0,1,0
35127,118,2018,6,6,1,1,0,0,0,1,0,3,0,0,0,110.0,0,0
35128,44,2018,11,3,0,2,0,0,0,2,0,4,0,0,0,77.76,0,0
35129,92,2018,6,1,0,4,0,0,5,2,1,4,0,0,0,187.85,1,0
35130,270,2018,4,20,0,4,0,0,0,2,0,3,0,0,0,80.0,0,0
35131,8,2018,2,16,0,2,2,1,0,2,0,4,0,0,0,88.0,1,0
35132,279,2018,10,10,1,2,0,0,0,1,0,3,0,0,0,76.5,1,0
35133,37,2018,10,13,0,3,0,0,0,1,0,3,0,0,0,95.0,0,0
35134,13,2018,2,18,0,2,0,0,0,1,0,4,0,0,0,94.0,1,0
35135,46,2018,4,1,0,2,0,0,3,2,0,4,0,0,0,104.4,0,0
35136,13,2018,2,29,1,3,0,0,3,2,1,3,0,0,0,86.8,0,0
35137,56,2018,6,8,0,1,0,0,0,2,0,3,0,0,0,120.0,0,0
35138,64,2018,10,31,1,2,0,0,3,2,0,4,0,0,0,105.6,4,1
35139,6,2018,3,2,0,1,0,0,0,1,0,3,0,0,0,65.8,0,0
35140,89,2017,11,28,2,1,0,0,0,2,0,4,0,0,0,55.63,2,0
35141,15,2018,6,26,2,1,0,0,3,2,0,4,0,0,0,146.0,1,0
35142,84,2018,3,3,0,3,0,0,0,2,0,3,0,0,0,38.67,0,0
35143,82,2017,7,19,2,2,0,0,1,2,0,4,0,0,0,76.5,1,0
35144,22,2018,7,1,1,2,0,0,3,3,0,4,0,0,0,168.3,0,0
35145,15,2018,2,19,0,1,0,0,0,1,0,2,0,0,0,81.0,0,0
35146,71,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
35147,308,2018,11,23,0,3,0,0,0,1,0,4,0,0,0,78.3,2,0
35148,14,2017,10,15,0,1,0,0,0,1,0,3,0,0,0,100.0,0,0
35149,95,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
35150,4,2018,2,19,1,2,0,0,0,1,0,2,0,0,0,81.0,0,0
35151,314,2018,12,26,3,6,2,0,0,2,0,4,0,0,0,68.66,0,0
35152,208,2018,7,30,2,2,2,0,0,2,0,4,0,0,0,80.75,0,0
35153,20,2018,5,26,0,1,0,0,3,1,0,0,1,1,1,110.0,0,0
35154,265,2018,6,24,0,2,1,0,0,2,0,3,0,0,0,115.0,1,0
35155,6,2018,5,9,1,2,2,0,0,1,0,3,0,0,0,85.0,0,0
35156,28,2018,10,18,0,3,2,0,0,2,0,4,0,0,0,91.63,1,0
35157,151,2018,8,19,2,3,0,0,1,0,2,4,0,0,0,99.3,1,0
35158,184,2018,11,24,0,3,2,0,0,2,0,4,0,0,0,69.9,0,0
35159,43,2018,7,19,0,3,0,0,0,2,0,4,0,0,0,123.9,0,0
35160,166,2018,11,1,0,3,0,0,0,1,0,3,0,0,0,110.0,0,0
35161,1,2018,12,21,0,1,0,0,3,2,0,1,0,0,0,0.0,1,1
35162,137,2018,12,24,2,3,1,0,0,2,0,4,0,0,0,117.3,2,0
35163,36,2017,10,13,0,3,1,0,0,2,0,3,0,0,0,112.0,0,0
35164,4,2018,7,28,0,2,2,0,0,2,0,4,0,0,0,124.0,0,0
35165,109,2018,4,19,0,4,0,0,0,2,0,4,0,0,0,88.83,0,0
35166,27,2017,9,30,0,2,0,0,0,2,0,3,0,0,0,108.0,0,0
35167,22,2018,5,21,2,2,1,0,3,2,0,4,0,0,0,194.0,1,0
35168,6,2018,5,17,0,1,0,0,0,1,0,3,0,0,0,90.0,0,0
35169,13,2018,8,26,2,3,2,0,0,2,0,4,0,0,0,122.0,0,0
35170,102,2017,10,16,0,2,1,0,0,2,0,3,0,0,0,101.5,0,0
35171,132,2018,3,21,2,5,0,0,4,3,0,3,0,0,0,104.55,1,0
35172,132,2018,7,1,1,2,0,0,0,2,0,3,0,0,0,72.25,0,0
35173,127,2018,7,7,0,3,2,0,0,2,0,4,0,0,0,103.5,0,0
35174,25,2018,11,10,1,3,0,1,3,2,0,4,0,0,0,126.48,2,0
35175,87,2018,8,27,2,4,0,0,0,3,0,4,0,0,0,112.03,2,0
35176,5,2017,8,15,1,1,0,0,5,2,2,4,0,0,0,162.0,1,0
35177,16,2018,7,19,0,2,0,0,3,3,0,4,0,0,0,162.0,1,0
35178,3,2017,9,27,2,0,0,0,0,1,0,2,1,1,2,65.0,0,0
35179,9,2017,9,7,1,2,0,0,0,2,0,4,0,0,0,161.33,0,0
35180,75,2018,3,30,0,4,0,0,0,2,0,4,0,0,0,82.45,0,0
35181,51,2018,4,14,0,2,0,0,3,1,0,4,0,0,0,123.3,0,0
35182,2,2018,11,13,2,1,0,0,0,1,0,0,0,0,0,79.0,0,0
35183,322,2018,12,9,0,2,0,0,0,2,0,3,0,0,0,52.0,0,1
35184,187,2018,9,12,1,4,0,0,1,2,0,3,0,0,0,80.75,1,0
35185,31,2018,10,15,1,1,0,0,0,2,0,3,0,0,0,85.0,0,0
35186,85,2017,8,11,0,2,0,0,0,3,0,4,0,0,0,50.3,0,0
35187,83,2017,9,30,0,1,1,0,0,2,0,3,0,0,0,112.2,0,0
35188,68,2017,9,12,2,5,0,0,0,2,0,4,0,0,0,96.17,2,0
35189,168,2018,4,22,1,2,0,0,0,2,0,3,0,0,0,85.0,0,0
35190,256,2018,6,15,0,2,1,0,0,2,0,3,0,0,0,115.0,1,0
35191,53,2018,8,8,2,5,0,0,0,2,0,3,0,0,0,85.0,0,0
35192,13,2017,9,14,1,3,0,0,5,2,2,4,0,0,0,174.0,4,1
35193,19,2018,1,30,0,1,0,0,0,1,0,4,0,0,0,73.9,1,0
35194,28,2018,4,17,2,0,0,0,0,2,0,4,0,0,0,101.0,1,0
35195,14,2018,1,27,0,2,0,0,0,2,0,4,0,0,0,81.9,1,0
35196,1,2017,10,2,1,2,0,0,5,2,1,4,0,0,0,226.17,1,0
35197,348,2018,12,6,0,1,0,0,0,2,0,3,0,0,0,62.64,0,1
35198,45,2018,9,18,2,2,0,0,3,2,0,3,0,0,0,96.3,0,0
35199,58,2018,3,31,0,3,0,0,3,3,0,4,0,0,0,123.3,1,0
35200,257,2017,7,1,0,2,1,0,0,1,0,3,0,0,0,80.0,0,0
35201,21,2018,3,4,0,1,1,0,0,2,0,4,0,0,0,129.0,0,0
35202,38,2018,3,11,1,2,0,0,0,1,0,4,0,0,0,76.5,1,0
35203,155,2018,7,7,1,3,1,0,0,2,1,4,0,0,0,173.25,2,0
35204,192,2018,8,25,0,3,0,0,0,2,0,3,0,0,0,100.0,0,0
35205,29,2018,10,31,1,4,0,0,0,2,0,4,0,0,0,114.4,2,0
35206,4,2018,10,25,0,4,0,0,0,2,0,4,0,0,0,145.0,2,0
35207,232,2018,9,20,0,4,2,0,0,2,0,4,0,0,0,109.65,1,0
35208,62,2018,7,23,1,1,1,1,0,2,1,4,0,0,0,173.25,2,0
35209,34,2018,12,25,2,2,0,0,0,2,0,4,0,0,0,95.2,0,0
35210,285,2018,10,3,1,3,0,0,0,2,0,3,0,0,0,100.0,0,0
